id,address,layout,price,gps_lat,gps_lon,area,floor,total_floors,construction,condition,ownership,cellar_area,balcony_area,garden_area,elevator,parking,poi_doctors_count,poi_doctors_nearest,poi_leisure_time_count,poi_leisure_time_nearest,poi_school_kindergarten_count,poi_school_kindergarten_nearest,poi_transport_count,poi_transport_nearest,poi_grocery_count,poi_grocery_nearest,poi_restaurant_count,poi_restaurant_nearest,text,first_seen,last_seen
3582,"Petrská, Praha 1 - Nové Město",2+kk,21000000.0,50.091553,14.434231,75.0,4,4.0,Cihlová,Nový,Osobní,3.0,27.0,,Yes,,5,255.0,5,83.0,5,87.0,5,9.0,5,150.0,5,78.0,"Nabízíme k prodeji exkluzivní byt 2+kk o rozloze 75m2 + 27m2 terasa, nacházející se v posledním patře kompletně zrekonstruovaného cihlového domu s recepcí a privátním výtahem přímo do bytu. Tento útulný a plně zařízený byt Vás okouzlí svou jedinečnou atmosférou a nádherným výhledem z terasy.

Bydlení v samém srdci centra nového města na prestižní adrese Petrského Náměstí Vám umožní naplno prožít pulzující život ve městě, aniž byste museli mít obavy z hluku či rušivých elementů. Otevřete si okna svého nového domova a nechte se unést rytmem města.

Pohodlím privátního výtahu ze společného vnitrobloku domu se dostanete přímo do svého bytu, který je jinak též přístupný po schodech. Umožněte si zažít pohodlné a moderní bydlení s emocemi, které Vám tento exkluzivní prostor nabídne.

Byt je momentálně pronajatý a generuje více než 40 000 Kč měsíčně. Pronájem je platný do listopadu tohoto roku. Nechejte se okouzlit tímto úžasným bydlením, které Vám nabídne nejen komfort ve středu dění velkoměsta.",2025-06-27,2025-10-09
7156,"Sokolovská, Praha 8 - Libeň",1+kk,7480000.0,50.099282,14.468884,36.0,7,8.0,Cihlová,Nový,Osobní,1.0,,,Yes,,5,445.0,5,310.0,5,306.0,5,255.0,5,245.0,5,403.0,"Akční cena!

Hledáte bydlení, které spojuje moderní komfort, skvělou dostupnost do centra a dlouhodobý investiční potenciál?

Na rozhraní Karlína a Libně vzniká komorní rezidenční projekt Sokolovská 160, který nabízí jen několik nových podkrovních bytů – každý s důrazem na kvalitu, světlo a funkční využití prostoru.

Nabízený byt 1+kk má celkovou užitnou plochu 35,90 m², z toho samotná plocha bytu činí 34,40 m², sklep je dále o velikosti 1,50 m². Díky své poloze i dispozici je byt skvělou volbou také pro investici do krátkodobého či dlouhodobého pronájmu. Interiér je navržen v moderním stylu s důrazem na světlost a nadčasový design. Samozřejmostí je možnost klientských úprav dle přání budoucího vlastníka.

Co vám tento byt nabízí?
•	dispozici 1+kk – obývací pokoj s kuchyňským koutem, koupelnu a chodbu
•	moderní design a světlý interiér s důrazem na praktičnost
•	ideální řešení pro začínající páry nebo jednotlivce
•	skvělá investiční příležitost pro krátkodobý i dlouhodobý pronájem
•	možnost klientských změn dle přání budoucího vlastníka
•	předpokládaný termín dokončení: 4Q/26

Lokalita, která má vše na dosah
Palmovka se v příštích letech promění v moderní městské centrum, které přirozeně propojí bydlení, práci i volný čas. Vzniká zde životní styl, který odpovídá současným evropským metropolím – kombinace městské energie, moderní infrastruktury a klidných zákoutí.

Jen pár minut chůze dělí obyvatele od Thomayerových sadů, Rohanského ostrova či náplavky u Vltavy. Zeleň, kavárny i sportovní možnosti vytvářejí ideální prostředí pro relaxaci a každodenní život. Stanice metra B – Palmovka a Invalidovna jsou v pěší vzdálenosti, tramvajová zastávka se nachází přímo u domu.

Zaujala vás tato nabídka?
Neváhejte nás kontaktovat. Rádi vám zajistíme výhodné financování, nebo pomůžeme s prodejem vaší stávající nemovitosti. Tento byt doporučujeme vidět osobně – jeho atmosféra vás okamžitě přesvědčí.",2025-08-22,2025-11-14
6530,"Pod Krocínkou, Praha - Vysočany",3+kk,11690000.0,50.114339,14.507672,78.0,3,,Cihlová,Velmi dobrý,Osobní,6.0,7.0,,,1.0,5,1119.0,5,624.0,5,404.0,5,197.0,5,625.0,5,364.0,"Jakožto přímý vlastník nabízím k prodeji byt 3+kk, který se nachází ve třetím patře cihlového domu v atraktivní lokalitě Prahy. Tento prostorný byt je po rekonstrukci a poskytuje příjemné a komfortní bydlení. 

Byt disponuje lodžií o ploše 7,8 m², kde si můžete užít příjemné chvilky na čerstvém vzduchu. Součástí bytu je také sklep, který nabízí dalších 6,83 m² úložného prostoru a společná zahrada. Pro Vaše pohodlí je k dispozici jedno parkovací místo.

Celková Výměra: 85,53 m2 + sklep a PS
Obývací pokoj + kuchyň: 32,6 m2
Pokoj 1: 14,2 m2
Pokoj 2: 12,3 m2
Předsíň: 11,5 m2
Koupelna: 5 m2
WC: 1 m2
Komora: 2 m2
Lodžie: 7,8 m2
Sklep: 6,83 m2

Tento byt je ideální pro rodiny i páry, kteří hledají moderní bydlení v dosahu veškeré občanské vybavenosti.

Prohlídky jsou možné po předchozí domluvě. Pro více informací o této nemovitosti nebo sjednání prohlídky mě prosím kontaktujte nebo vyplňte níže uvedený formulář, rádi Vám pomůžeme.",2025-08-11,2025-09-18
8150,"Nad vinohradem, Praha 4 - Braník",2+kk,6900000.0,50.035628,14.41608,41.0,3,4.0,Cihlová,Průměrný,Osobní,,,,No,,5,404.0,5,201.0,5,187.0,5,174.0,5,1175.0,5,128.0,"Ve výhradním zastoupení majitele nabízíme k prodeji světlý byt o dispozici 2+kk a podlahové ploše 41 m², který se nachází ve 3. nadzemním podlaží cihlového domu bez výtahu v žádané lokalitě Praha 4 – Braník, ul. Nad vinohradem.

Byt prošel v roce 2018 kompletní rekonstrukcí – nové podlahy, elektroinstalace, kuchyňská linka i veškeré vybavení. Díky dispozičnímu řešení a orientaci je interiér po celý den krásně prosvětlený a působí velmi příjemným a vzdušným dojmem.

Dispozice bytu:

obývací pokoj s kuchyňským koutem – 17,31 m²,

ložnice – 15,38 m²,

koupelna s vanou a WC – 4,10 m²,

předsíň – 4,17 m².

K bytu náleží možnost užívání prostorné společné zahrady (47 m²), která se nachází v klidné části za domem a poskytuje ideální prostor k odpočinku.

Další výhody:

nízké měsíční náklady na bydlení – cca 3.400 Kč/2 osoby,

dům po částečné rekonstrukci (zateplená fasáda, nová střecha),

společné prostory aktuálně procházejí revitalizací.

PENB není k dispozici – dům se nachází v památkové zóně.

Lokalita:
Braník je vyhledávaná rezidenční čtvrť s bohatou občanskou vybaveností a množstvím zeleně. V pěší dostupnosti naleznete obchody, kavárny, restaurace, školky i školy. Milovníci sportu a relaxace ocení cyklostezku podél Vltavy, areál Žluté lázně, plavecký stadion Podolí či přírodní park Modřanská rokle. Nedaleko se nachází také Kunratický potok a biotop Braník.

Parkování je možné přímo před domem.

Tento byt představuje ideální volbu jak pro vlastní bydlení, tak jako stabilní investici – lokalita Braník si dlouhodobě drží svou atraktivitu.

Pro více informací nebo domluvení prohlídky mě neváhejte kontaktovat.",2025-09-09,2025-11-14
10223,"Mohylová, Praha 5 - Stodůlky",2+kk,6280000.0,50.043918,14.335476,43.0,4,,Panelová,Průměrný,Osobní,,,,,,5,209.0,5,36.0,5,75.0,5,112.0,5,85.0,5,236.0,"Nabízíme k prodeji byt 2+kk, 43 m² v ul. Mohylová, Stodůlky, pouze 4 minuty chůze od metra B – Lužiny.

Byt se nachází ve 4. patře jedenáctipodlažního panelového domu, který aktuálně prochází kompletní rekonstrukcí s cílem dosažení energetické náročnosti kategorie B.

Lze vyměnit za větší panelový byt 3+kk/3+1 v Praze 5 nebo 6. Nabídněte!

Dispozice bytu:

Vstupní chodba s velkou šatní skříní navazuje na světlý obývací pokoj s kuchyňským koutem, který je vybaven moderní kuchyňskou linkou s vestavěnými spotřebiči.

Západní orientace a velká okna zajišťují dostatek přirozeného světla a příjemnou atmosféru po celý den. Venkovní žaluzie s elektrickým ovládáním udržují v bytě příjemnou teplotu i v horkých letních dnech.

Ložnice je samostatná, neprůchozí, s výhledem do klidného vnitrobloku plného zeleně. Koupelna rovněž prošla kompletní rekonstrukcí, je vybavena sprchovým koutem, umyvadlem a prostorem pro pračku.

Toaleta s malým umyvadlem je samostatná.

Díky kvalitní rekonstrukci a výborné orientaci je byt velmi úsporný. Měsíční náklady včetně fondu oprav (2.371 Kč) po započtení ročního přeplatku činí pouze cca 3.400 Kč měsíčně.

K bytu náleží sklepní kóje v suterénu domu. Dům má dva výtahy, z nichž jeden je velký.

Výhody bytu:

• Velmi dobrý stav, bez nutnosti dalších investic
• Světlý a teplý byt s orientací na západ
• Zrekonstruovaný, energeticky úsporný dům
• Metro Lužiny pouhé 4 minuty pěšky
• Možnost výměny za větší byt v Praze 5 nebo 6

Byt je vhodný jak pro okamžité bydlení, tak jako investiční příležitost s minimálními provozními náklady.

Majitel si vyhrazuje právo prodat nemovitost nejvýhodnější nabídce.

Uvedené informace mají pouze informativní charakter a mohou se v průběhu inzerce změnit.",2025-10-10,2025-10-14
9907,"Bernolákova, Praha - Krč",3+1,7000000.0,50.026083,14.453763,66.0,4,,Panelová,Špatný,Družstevní,1.0,6.0,,Yes,,5,483.0,5,61.0,5,180.0,5,219.0,5,958.0,5,152.0,"Nabízíme k prodeji družstevní byt 3+1 o celkové ploše 66,10 m2 (vč. zasklené lodžie 6m2 a komory 1m2) v ulici Bernolákova.
 
>Atraktivní lokalita P4 – Krč
>Byt se nachází ve 4. nadzemním podlaží
>Obývací pokoj a kuchyň (lodžie) je orientována na slunnou jižní stranu a 2 další pokoje na stranu severní
>Byt je v původním udržovaném stavu s možností rekonstrukce dle představ nového majitele
>Nová plastová okna instalována
>Možnost převodu do osobního vlastnictví do budoucna  
>Zahájení stavby metra D se stanicí v dochozí vzdálenosti
>Spousta zeleně včetně velkých proluk mezi jednotlivými domy
>Blízkost největšího pražského Kunratického lesa s možností procházek
>Vynikající občanská vybavenost (nákupní market Albert v těsné blízkosti domu, další obchody v nedalekém Modrém pavilonu), hezká dětská hřiště z obou stran bytu (na severní straně nově vybudované)  
>V lokalitě k dispozici rovněž Mateřská a Základní škola, lékárna aj. obchody
>V blízkosti se nachází Thomayerova FN
>Samostatné nově vybudované kontejnerové stání
>Brzké zahájení opravy stávající cesty podél domu z jižní strany vč. přístupu k jedn. vchodům
>Kompletně bezbariérový přístup z ulice až do bytu
>Byt prodávám jako přímý majitel
>Nehledám zprostředkovatele prodeje (makléři, realitní kanceláře apod.), pouze přímé zájemce o nemovitost",2025-10-06,2025-10-18
11677,"Jitravská, Praha",3+kk,18000000.0,50.122372,14.48204,100.0,6,6.0,Smíšená,Průměrný,Osobní,,37.0,,Yes,1.0,5,620.0,5,241.0,5,49.0,5,309.0,5,691.0,5,635.0,"Jedinečný slunný byt 3+kk/4+kk s krbem, terasou a panoramatickým výhledem na celou Prahu

Nabízíme k prodeji výjimečný, slunný byt s atmosférou rodinného domu, nacházející se v posledním, pátém patře moderního bytového domu v klidné části Střížkova. Tento byt vás okouzlí nejen svým prostorem (100 m² podlahové plochy) a otevřeným výhledem na celou Prahu, ale i nádhernou terasou o velikosti 37 m², na kterou dopadá slunce od rána až do západu.
V chladnějších měsících si můžete užívat teplo krbu v prostorném obývacím pokoji, který plynule navazuje na jídelní a kuchyňskou část.

Dispozice bytu 3+KK
•	prostorná chodba spojující celý byt
•	velký obývací pokoj s krbem, jídelnou a kuchyňským koutem
•	2× vstup na terasu se sprchou a dálkově ovládanou markýzou a   
        pevnou zastřešenou částí
•	koupelna s vanou, sprchovým koutem a WC
•	samostatná šatna
•	2 neprůchozí ložnice
•	samostatné WC
Byt lze jednoduchou úpravou dispozičně přizpůsobit i na 4+KK.

Další výhody
K bytu náleží dvě garážová stání a dva prostorné sklepy v 1. podzemním podlaží – ideálně umístěné přímo u parkovacích míst.
Dům nově disponuje fotovoltaickým systémem, což přináší úsporu na elektřině. Obyvatelé mohou také využívat soukromou oplocenou zahradu s dětským hřištěm.

Lokalita
Byt se nachází v klidné a bezpečné části Střížkova, s výbornou dopravní dostupností:
•	Metro Střížkov – 10 minut chůze
•	Autobusová zastávka – 5 minut chůze
•	LIDL – 5 minut chůze
•	Poliklinika Prosek – 10 minut chůze
V okolí je veškerá občanská vybavenost, školy, školky, parky i sportoviště.
Tento byt nabízí komfort, prostor, výhled i soukromí – ideální volbu pro ty, kteří chtějí žít v Praze, ale zároveň si uchovat klid a kontakt s přírodou.",2025-11-06,2025-11-14
99,"Bendlova, Praha 9 - Miškovice",3+1,7490000.0,50.156559,14.543711,68.0,6,6.0,Panelová,Průměrný,Osobní,3.0,3.0,,Yes,,5,1135.0,5,1655.0,5,991.0,5,132.0,5,139.0,5,347.0,"Nabízíme k prodeji světlý a prostorný byt 3+1 o celkové výměře 71 m², nacházející se v 5. patře zatepleného panelového domu s výtahem, v klidné části Prahy 9 – Miškovice.

Byt je ve velmi dobrém stavu – v roce 2023 prošel rekonstrukcí kuchyně, podlahy tvoří nová dlažba ve všech místnostech. Koupelna nabízí komfortní řešení v podobě vany i sprchového koutu. Výhodou je samostatná kuchyně s jídelním koutem a prostorná chodba s úložnými prostory. Okna bytu jsou orientována do zeleně, což zajišťuje klid a dostatek denního světla.

Byt se nachází v tiché a příjemné části Prahy s výbornou dostupností – zastávka MHD cca 3 minuty pěšky, nedaleko metro Letňany. V okolí naleznete kompletní občanskou vybavenost – školy, školky, obchody, přírodní parky i sportoviště. Parkování je možné bez problémů v okolí domu.

V případě zájmu mě neváhejte kontaktovat pro více informací nebo sjednání schůzky.
",2025-06-27,2025-10-24
11536,"Fráni Šrámka, Praha 5 - Smíchov",2+1,8617800.0,50.069151,14.389653,54.0,3,4.0,Cihlová,Špatný,Osobní,1.0,4.0,,,,5,29.0,5,309.0,5,227.0,5,179.0,5,287.0,5,297.0,"Dovoluji si Vám nabídnout k prodeji pěkný byt 2+1 s balkónem (4 m2) v osobním vlastnictví o celkové výměře 59 m2 včetně příslušenství. Bytová jednotka se nachází v ulici Fráni Šrámka ve 3. NP z 4 NP bez výtahu.
Dům je cihlový v klidné části žádané lokality s výbornou občanskou vybaveností.
Součástí bytu je kuchyňská linka, plynový sporák s elektrickou troubou, vestavěná skříň na chodbě a sklepní kóje 1,9 m2 v suterénu.
Vytápění je ústřední plynové, centrální kotelnou umístěnou v suterénu budovy. Podlahová krytina je dlažba a plovoucí podlaha.
Okna jsou plastová a bytové jádro je zděné. Byt je v původním, ale udržovaném stavu.
Střecha domu je tři roky po rekonstrukci.
V blízkosti je obchodní centrum Anděl, nejbližší autobusová zastávka je 4 minuty chůze od domu a supermarket Albert 10 minut.
Pro procházky a relaxaci jsou ideální Husovy Sady nebo poblíž Mrázovka.
Byt je možné koupit na hypotéku, kterou Vám rádi pomůžeme vyřídit.
Doporučuji byt koupit i jako investiční příležitost, protože lokalita k pronájmu je velmi žádaná a vyhledávaná.
V případě zájmu o prohlídku nebo více informací mě neváhejte kontaktovat.",2025-11-04,2025-11-14
9519,"Do zahrádek II, Praha 5 - Třebonice",1+kk,4890000.0,50.055473,14.291795,29.0,2,,Cihlová,Nový,Osobní,3.0,4.0,,,,5,464.0,5,310.0,5,134.0,5,105.0,5,209.0,5,86.0,"Nabízíme zcela novou jednotku dispozičně řešenou jako 1+kk se slunnou terasou (ateliér), orientovanou na jih směrem do zahrady. Nachází se v novém moderním funkcionalistickém domě který byl stavěn ve vysokém standardu. Jednotka je vybavena hliníkovými okny s předokenními žaluziemi, bezpečnostními dveřmi, kompletně vybavenou kuch. linkou, šatní skříní. Možno ponechat i nové rozkládací lůžko dle fotografie. 
Součástí je sklepní kóje a podíl na pozemku na kterém se nachází část zahrady, kde se mohou budoucí vlastníci realizovat a vybudovat zázemí např. pro grilování, bazén apod. 
Ulice je klidná, jednosměrná a MHD a je téměř za rohem (Depo Zličín). Nákupní centrum 500m.
Doporučujeme prohlídku. Vhodné i jako investice k následnému pronájmu.",2025-09-29,2025-11-04
7239,"Janského, Praha - Stodůlky",3+kk,6000000.0,50.037844,14.342818,82.0,5,,Panelová,Průměrný,Družstevní,2.0,6.0,,,,5,211.0,5,118.0,5,73.0,5,328.0,5,97.0,5,283.0,"Užijte si klidné rodinné chvíle v prostorném a světlém bytě 3+kk, kde je myšleno na každý detail pro vaše pohodlí. Představte si rána s šálkem kávy na vaší prostorné lodžii (6 m²) s krásným výhledem, který pohladí duši a nabídne únik od každodenního shonu.
Tento byt o velkorysých 76 m² se nachází v 5. patře zatepleného panelového domu, což v zimně zaručuje příjemné teplo. Díky strategické poloze s autobusovou zastávkou přímo pod domem a jen 5 minut jízdy (autobusem) na metro Nové Butovice se stane vaše dojíždění radostí, ne starostí. V okolí najdete veškerou občanskou vybavenost, včetně škol, školek, obchodů, restaurací či zdravotnických zařízení. Kousek je to do Prokopského údolí, které je ideálním místem pro sport, procházky  i relaxaci v přírodě.
Vstupte do světa, kde se snoubí praktičnost s elegancí. Byt prošel moderní rekonstrukcí – nové dveře, plastová okna s vnitřními žaluziemi pro perfektní soukromí. Každý pokoj je samostatný a neprůchozí, což poskytuje soukromí pro každého člena rodiny. Plovoucí podlahy a dlažba dodávají interiéru moderní a čistý vzhled.
Srdcem domova je prostorný obývací pokoj (29 m²) s kuchyňským koutem, který přímo vybízí k rodinným setkáním a vaření. Kuchyňská linka ve tvaru ""U"" s vestavěnými spotřebiči se stane snem každého kuchaře. Odtud se dostanete přímo na vaši slunnou lodžii, která rozšiřuje obytný prostor a zve k relaxaci.
Okna ložnic vedou do klidného vnitrobloku se vzrostlými stromy, dětským a sportovním hřištěm, což zaručuje tiché a bezpečné prostředí pro vaše děti. V prostorné předsíni najdete praktickou sestavu vestavěných skříní, která skvěle řeší úložné prostory. A koupelna? Ta vás okouzlí rohovou vanou se zástěnou pro sprchu a velkým umyvadlem, vše v dokonale sladěném designu.
Tento byt je ideální pro tří až čtyřčlennou rodinu nebo pro pár, který plánuje rozšíření. Vhodný je i jako investiční příležitost.
Byt se nachází ve zrekonstruovaném, čistém panelovém domě. Je zde nový výtah a bezpečí zajišťují dvoje zamykatelné dveře.
K bytu patří sklepní kóje, která představuje další praktický prostor pro uskladnění věcí.
Byt je družstevní a momentálně (v současné chvíli) nelze převést do osobního vlastnictví. V budoucnu se toto může změnit.
U bytu je nesplacená anuita ve výši 1.450.000Kč.
Uvedená cena je včetně kompletního právního servisu.
Přijďte se podívat a nechte se unést pocitem domova, který na vás čeká!",2025-08-25,2025-11-01
8541,"Molákova, Praha 8 - Karlín",3+1,8500000.0,50.095147,14.465819,70.0,4,9.0,Panelová,Před rekonstrukcí,Osobní,2.0,,,Yes,,0,,0,,0,,0,,0,,0,,"Hledáte byt, který si můžete upravit přesně podle svých představ? Nebo zajímavou investici v jedné z nejžádanějších lokalit v Praze?

Právě nabízím k prodeji prostorný byt 3+1 o velikosti 70 m² v panelovém domě v ulici Molákova, jen pár kroků od metra Invalidovna. Byt je prázdný, vyklizený, IHNED k dispozici a čeká jen na vaši kreativitu. K bytu náleží komora, která se nachází na chodbě vedle bytu.

Byt je v původním stavu s klasickým jádrem a průchozí koupelnou. Možná si teď říkáte – práce navíc. Ale ve skutečnosti je to jedinečná příležitost. Můžete si vytvořit moderní interiér podle svého vkusu a životního stylu. Ať už toužíte po minimalistickém designu, útulném rodinném bydlení nebo investičním bytu na pronájem – tady máte volné ruce.

Byt je připravený ihned k rekonstrukci. Budoucí majitel tak získá skvělou příležitost vytvořit si moderní bydlení na míru – vizualizace ve fotogalerii ukazují, jak může byt po rekonstrukci vypadat.

- dispozice 3+1, 70 m²
- byt v původním stavu – ideální k rekonstrukci podle vlastních představ
- pro bezproblémovou práci z domova je přiveden optický kabel s možností vysokorychlostního internetu
- výborná dopravní dostupnost – metro B Invalidovna, tramvaj i autobus do 3 minut chůze
- atraktivní lokalita Karlína – kavárny, restaurace, obchody, parky, sportoviště
- kompletní občanská vybavenost v bezprostředním okolí

Karlín je dynamicky se rozvíjející čtvrť, která patří k nejoblíbenějším lokalitám pro bydlení i investice. Kombinuje atmosféru historické čtvrti s moderní architekturou a pestrou nabídkou služeb. Díky perfektní dostupnosti do centra, blízko cyklostezky, parku a vlastně veškeré občanské vybavenosti, je tento byt ideální jak pro vlastní bydlení, tak i jako investiční byt k dalšímu pronájmu.

1)  Skvělá lokalita – metro B Invalidovna je doslova pár kroků, tramvaj i autobus taky. Do centra se dostanete během několika minut.
2) Karlín – čtvrť plná života, kaváren, bister, restaurací i parků. Oblast, která propojuje historii s moderní architekturou a patří mezi nejvyhledávanější adresy v Praze.
3)  Možnost investice – byty v Karlíně se pronajímají prakticky okamžitě.

Byt je VOLNÝ IHNED. Zavolejte mi a objednejte se na prohlídku bytu. Těším se na vás.

Poznámka - doplňující informace:
Nemovitost bude prodávána formou nejlepší nabídky - tzv. aukcí v rámci společnosti RE/MAX",2025-09-15,2025-09-21
10434,"Pelhřimovská, Praha 4 - Michle",2+kk,7200000.0,50.043585,14.454435,50.0,3,6.0,Cihlová,Průměrný,Osobní,3.0,,,,,5,68.0,5,173.0,5,140.0,5,158.0,5,200.0,5,71.0,"Ideální byt 2+kk, 50m² - Praha 4, Michle
Nabízíme naši další „novostavbu bytu“ v dispozičním uspořádaní 2+kk se sklepem o celkové ploše s příslušenstvím 53m² ještě v původním stavu s rekonstrukcí na klíč dle standardů a záruky kvality od společnosti OAK Group, kterou je možné koupit:

A:
Ve stavu po stavební rekonstrukci za cenu 7.200.000,-Kč vč. DPH, v rámci které bude vyzděno nové jádro pro koupelnu a WC zahrnující pokládku velkoformátové dlažby a obkladů vč. osazení umyvadla se spodní skříňkou, galerie, vany a závěsného WC, samozřejmostí je rozvod nové elektroinstalace a vodoinstalace vč. odpadů, stávající omítky budou nahrazeny za nové se základní bílou malbou, podlahy celého bytu budou vyrovnány samonivelační stěrkou, stropy budou zakryty sádro kartonovými podhledy.

B:
Ve stavu po kompletní rekonstrukci vč. vybavení, u kterého si sami určíte barevné odstíny všech povrchů pro vinylové podlahy, vstupní a interiérové dveře, ale také pro kuchyňskou linku se spotřebiči. Dále možnost vestavěných skříní a šatního systému dle individuálních požadavků.

Byt o podlahové ploše 50m²  a  sklepní kójí 3m² se nachází ve třetím patře pětipatrového cihlového domu bez výtahu. Lokalita nabízí skvělou dopravní dostupnost – v docházkové vzdálenosti se nachází stanice metra C Kačerov a Budějovická, odkud se pohodlně a rychle dostanete do samotného centra Prahy.
V blízkém okolí nechybí kompletní občanská vybavenost – obchody, kavárny, restaurace, školy, školky i zdravotnická zařízení.
Zároveň se jedná o zelené a klidné místo, ideální pro procházky, relaxaci či rodinné aktivity na vlastní zahradě i v okolní přírodě.

Máte jedinečnou možnost koupě dosud nerenovovaných nemovitostí v různých lokalitách Prahy přímo od investiční a developerské společnosti s letitou praxí v oblasti provádění staveb a komplexních rekonstrukcí.

Jediné, co vás dělí od pohodového času stráveného s rodinou v opravdu novém bytě, je kontaktování našeho obchodního týmu.
Těšíme se na Vás na prohlídce!",2025-10-14,2025-11-13
11194,"Toufarova, Praha 5 - Stodůlky",1+kk,8249999.0,50.043041,14.313431,33.0,3,,Smíšená,Průměrný,Osobní,,6.0,,Yes,1.0,5,296.0,5,233.0,5,372.0,5,212.0,5,211.0,5,211.0,"č.30 
Nabízíme k prodeji moderní byt 1+kk o velikosti 32,8 m² s balkonem (5,8 m²), který se nachází ve 3. NP novostavby z roku 2019 v projektu Jižní výhledy, ul. Toufarova, Praha 5 – Stodůlky.

Byt tvoří vstupní chodba, koupelna se sprchovým koutem a WC, komora a obývací pokoj s plně vybavenou kuchyňskou linkou (varná deska, trouba, mikrovlnná trouba, myčka). Z obytné části je vstup na balkon orientovaný do klidného vnitrobloku.

K bytu je možné dokoupit kryté parkovací stání (případně dvě).
Byt je vhodný jak pro vlastní bydlení, tak i investičně. Osobní vlastnictví, nízké provozní náklady, možnost hypotéky.

V okolí je kompletní občanská vybavenost – Billa před domem, Makro v pěší vzdálenosti, školy, školky, sportoviště. Stanice metra B (Stodůlky / Luka) je cca 10 minut chůze, do centra Prahy MHD za 20 minut.",2025-10-31,2025-11-14
5522,"Na Okruhu, Praha 4 - Písnice",2+kk,6450000.0,50.000794,14.461732,45.0,5,,Panelová,Velmi dobrý,Osobní,4.0,,,,,5,877.0,5,240.0,5,125.0,5,345.0,5,298.0,5,330.0,"Prodej bytu 2+kk , velikosti 45m2po rekonstrukci, který se nachází v 5. patře panelového domu s výtahem, v lokalitě Praha 4 - Písnice, ulice Na okruhu nedaleko přírodního parku Modřanská rokle. 
V tomto bytě je vstupní chodba s vestavěnou šatní skříní, samostatná ložnice a obývací pokoj s kuchyňským koutem. Okna jsou plastová, podlaha plovoucí a dlažba. Součástí bytu je sklení kóje 4m2, k dispozici je kolárna a kočárkárna, parkování před domem. 
V okolí je veškerá občanská vybavenost, škola, školka, zastávka MHD Sídliště Písnice 5 minut chůze, plánovaná je dostavba metra ""D"". 
Pro více informací a možnost prohlídky nás kontaktujte.",2025-07-22,2025-07-22
3183,"Malešická, Praha 3 - Žižkov",3+kk,13024000.0,50.087336,14.482794,80.0,4,6.0,Smíšená,Nový,Osobní,,7.0,,Yes,,5,641.0,5,516.0,5,376.0,5,90.0,5,343.0,5,254.0,"Upozornění: Tato nabídka je rezervována konkrétním zájemcem a v rezervační lhůtě není k dispozici! Nabízíme k prodeji bytovou jednotku č. A417 v developerském projektu Rezidence Mechanika.

Byt o dispozici 3+kk s celkovou užitnou plochou 79,6m2 a lodžií 7,1m2. Nachází se v 4. NP moderního obytného komplexu se šesti podlažími. K jednotce také náleží sklepní koje. Celý projekt je pojat v industriálním stylu s vysokým standardem vybavenosti. K bytové jednotce je možné si také dokoupit parkovací stání. 

Proč si vybrat byt v tomto projektu?
- Strategická poloha se skvělou dopravní dostupností
- Kvalitní zpracování a standard použitých materiálů
- Vysoké stropy téměř 4m
- Energetická třída B - velmi úsporná 
- Hliníková okna s trojsklem
- Nadstandardní dveře 210cm
- Podlahové vytápění
- Centrální filtrace vody 
- Systém řízeného větrání s rekuperací
- Možnost dokoupení parkovacího stání
- Ke každé jednotce náleží sklepní koje
- Velkorysé terasy, balkony čí předzahrádky
- Perfektní tepelná a hluková izolace
- Možnost financování hypotečním úvěrem za zvýhodněných podmínek
- Individuální splátkový kalendář při prodeji Vaší stávající nemovitosti 
- Bydlení v nově revitalizované čtvrti
- V blízkosti bulváru Vinohradské ulice
- Přímo u projektu se nachází krásný relaxační park
- Na Hlavní nádraží se dostanete autem za 12min


Kompletní informace o nabídce naleznete na webu projetu rezidencemechanika",2025-06-27,2025-07-07
